"","DBN","BN","Printed_Name","TotStudnts","School_Type","LangClass","APCourses","LeaderSupport","Sports","OnlineAP","OnlineLang","School_Type2","neighborhood","postalCode","precinct","school_district","lat","lon","Location","Boro","CouncilDistrict","CensusTract","grad2011","collenroll2011","grad2012","collenroll2012","sprtcode","apcode","langcode","leadcode","onlineapcode","onlinelangcode"
"378","28Q440","Q440","Forest Hills High School","3,834",NA,"American Sign Language, Chinese, French, Hebrew, Italian, Latin, Spanish","Art History, Biology, Calculus AB, Calculus BC, Chemistry, Economics: Macro, English Literature and Composition, Environmental Science, French Language, Government and Politics: United States, Psychology, Spanish Language, Spanish Literature, Statistics, United States History, World History","Amnesty International, Arista/National Honor Society, Art, Bio-Medical Journal, Chess, Chinese/Korean/Japanese, Community Service Programs, Concert Choir, Dance, Debate Team, Forester Yearbook, Future Business Leaders of America (FBLA), Guitar, Honor Societies in Major Subjects, Indian, Jazz Band, Key Club, Latin Dance, Math Team, Mock Trial, Moot Court, Multicultural, Origami, Peer Mediation and Negotiation, Performing Arts (Broadway Production), Photography, Poetry, Russian, School Newspaper, School Newspaper (Beacon), Shakespeare, SING, Student Government, Students Against Destructive Decisions (SADD), We The People Competition","Scholar Athlete: In addition to PSAL eligibility requirements and regulations, Forest Hills High School, with a vision of strong academic expectations, is requiring all student athletes to maintain a minimum overall Grade Point Average of 75.",NA,NA,NA,"Forest Hills","11,375",112,28,40.7294721,-73.8456713,"67 01 110 Street Forest Hills
NY 11375
(40.7294721, -73.8456713)","QUEENS   ",29,"747",84.4,64.9,86.4,66.2,"1","1","1","1","0","0"
"379","28Q505","Q505","Hillcrest High School","3,109",NA,"American Sign Language, Arabic, Bengali, French, Japanese, Spanish, Urdu","Art History, Biology, Calculus AB, Calculus BC, Computer Science A, Computer Science AB, Environmental Science, French Language, French Literature, Government and Politics: United States, Spanish Language, Spanish Literature, United States History","Arista, Art Club, Christian Club, Computer/Cisco, Dance, Future Business Leaders of America (FBLA), Health Occupations Students of America (HOSA), Music, Muslim and Jewish Culture, PM School, Pre-Med, Pre-Teachers, Saturdays at Hillcrest, School Newspaper, Thespians Club; more than twenty-five additional clubs.",NA,NA,NA,NA,"Jamaica Hills","11,432",107,28,40.7090353,-73.8021751,"160 05 Highland Avenue
Jamaica, NY 11432
(40.7090353, -73.8021751)","QUEENS   ",24,"448",75.6,52.9,71,54.5,"0","1","1","1","0","0"
"380","28Q620","Q620","Thomas A. Edison Career and Technical Education High School","2,225","CTE School","Spanish","Biology, Calculus AB, English Language and Composition, English Literature and Composition, Government and Politics: United States, Physics B, Psychology, United States History, World History","Asian Culture, Automotive Troubleshooting Team, Cheerleading, Chess, Chorus, Computer, Dance, Debate, Debate Team, Driver Education, Edison Spirit, Environmental, Fitness, Glamor Gals, Global Outreach, Guitar, Hispanic Culture, Karate, Leadership, Magazine, Math Team, National Honor Society, New York State Science Honor Society, Leadership Council, Newspaper, Peer Tutoring, Peer Helpers, Peer Mediation and Negotiation, Physics, Robotics Team, SkillsUSA, Sound and Stage Crew, Step, Student Council, Teens at Service, Urban Poetry, Video and Film, Women in Technology, Yearbook, Yoga",NA,NA,NA,"CTE School","Jamaica Hills","11,432",107,28,40.7154518,-73.7919103,"165 65 84 Avenue
Jamaica, NY 11432
(40.7154518, -73.7919103)","QUEENS   ",24,"452",87.7,69.7,85.6,69.4,"0","1","1","1","0","0"
"381","28Q680","Q680","Queens Gateway to Health Sciences Secondary School","820",NA,"Spanish","Calculus AB, English Literature and Composition, United States History, World History","Academic Intervention Services, After-school Debate, Annual Blood Drive, Arista, Band, Basketball, Boys and Girls Soccer, Breast Cancer Awareness Program, City Harvest, College Prep Workshops, Debate, Disaster Relief Initiatives, Double Dutch, FED Challenge, Feed the Hungry Campaign, Floor Hockey, Girls Volleyball, Guidance Workshops, Haitian Relief Fund, Health and Wellness, Health Science, Independent Study, Leadership Class, Mock Trial, Physics, PM School, Regents Tutoring, Santa's Helpers Toy Drive, Saturday Academy and Journalism Class, Social Wellness, St. Jude Children's Research Hospital, Step Team, Student Government, Teacher Assistant Program (TAP), Theatre Guild, Yearbook","Boys Basketball, Boys and Girls Soccer, Floor Hockey, Table Tennis",NA,NA,NA,"Jamaica Hills","11,432",107,28,40.718892,-73.8060947,"160 20 Goethals Avenue
Jamaica, NY 11432
(40.718892, -73.8060947)","QUEENS   ",24,"1,267",99,89.8,94.2,89.8,"1","1","1","1","0","0"
"382","28Q686","Q686","Queens Metropolitan High School","937",NA,"French, Spanish","Biology, Calculus AB, English Language and Composition, English Literature and Composition, United States History","Cheerleading, Drama, Glee Club, Law, Multicultural, Photography, Rock & Recording, School Newspaper, Science, Step Team, Student Government, Tutoring, Visual Arts","Triathlon Team",NA,NA,NA,"Forest Hills","11,375",112,28,40.708753,-73.8557999,"91 30 Metropolitan Avenue Forest Hills
NY 11375
(40.708753, -73.8557999)","QUEENS   ",29,"645",NA,NA,NA,NA,"1","1","1","1","0","0"
"383","28Q687","Q687","Queens High School for the Sciences at York College","400","Specialized School","Chinese, French, Spanish","Biology, Calculus AB, Calculus BC, Chemistry, English Language and Composition, English Literature and Composition, Environmental Science, French Language, Government and Politics: United States, Physics B, Spanish Language, Statistics, United States History, World History","Amnesty International, Arista Honor Society, Art History, Art Portfolio Preparation, Biology, Board Game Club, Book Club, Chemistry and Physics Olympiads, Chess, Chorus, Christian Fellowship, Dance, Digital Photography, Drawing, Film, Intel Science Talent Search, Jazz Ensemble, Key Club, Knitting, Leadership Class, Literary Magazine, Math Competitions, Math Team, Model United Nations (UN), Music, Music Appreciation, Newspaper, Peer Tutoring, Polar Bear Club, Radio Drama, Science, Siemens Science Competition, Sigma Sorority, Student Government, Volleyball","Bowling, Dance, Handball, Swimming, Tennis",NA,NA,"Specialized School","Jamaica","11,433",103,28,40.7009286,-73.7983153,"94 50 159 Street
Jamaica, NY 11433
(40.7009286, -73.7983153)","QUEENS   ",27,"246",100,97.2,98.3,100,"1","1","1","1","0","0"
"384","28Q690","Q690","High School for Law Enforcement and Public Safety","555",NA,"Spanish","English Literature and Composition","Student Government, New York Police Department (NYPD) Explorers, National Organization of Black Law Enforcement Executives(NOBLE) Mentoring Program, National Honor Society, Music Production/Songwriting, Drama",NA,NA,NA,NA,"Jamaica","11,434",113,28,40.6860804,-73.7840523,"116 25 Guy R Brewer Boulevard
Jamaica, NY 11434
(40.6860804, -73.7840523)","QUEENS   ",28,"278",78.5,51.2,71.2,54.6,"0","1","1","1","0","0"
"385","28Q896","Q896","The Young Women's Leadership School, Queens","522","All-Girls School","French, Spanish","Biology, Calculus AB, English Literature and Composition, Spanish Literature","Advisory, Community Service Projects, Extended Day, National Junior Honor Society, Saturday Tutoring, Student Ambassadors, Student Government",NA,NA,NA,"All-Girls School","Briarwood","11,432",107,28,40.708383,-73.804153,"150 91 87 Road
Jamaica, NY 11432
(40.708383, -73.804153)","QUEENS   ",24,"236",94.7,NA,96.2,80.7,"0","1","1","1","0","0"
"386","29Q243","Q243","Institute for Health Professions at Cambria Heights",NA,"CTE, New School",NA,NA,"Health Occupations Students of America, Student Government, Mentoring, Newspaper, Literary Magazine, Art Club","Club Sports: Boys and Girls Lacrosse",NA,NA,"CTE, New School","Cambria Heights","11,411",105,29,40.6978018,-73.7458189,"207 01 116th Avenue Cambria Heights
NY 11411
(40.6978018, -73.7458189)","QUEENS   ",27,"53,401",NA,NA,NA,NA,"1","0","0","1","0","0"
"387","29Q248","Q248","Queens Preparatory Academy","453",NA,"Spanish","Calculus AB, Calculus BC, English Language and Composition, English Literature and Composition","Brotherhood and Sisterhood Leadership Groups, MOUSE Squad, Peer Tutors, Peer Mediators, QPA Clubs, Community Service, Student Advisory Board, Improv Group, QPA School Band","QPA Fit For Life Intramural Program",NA,NA,NA,"Springfield Gardens","11,413",113,29,40.6682589,-73.7568961,"143 10 Springfield Boulevard Springfield Gardens
NY 11413
(40.6682589, -73.7568961)","QUEENS   ",31,"330",67.4,39.8,57,43.2,"1","1","1","1","0","0"
"388","29Q259","Q259","Pathways College Preparatory School: A College Board School","567",NA,"Spanish","Economics: Macro, Economics: Micro, English Literature and Composition, Environmental Science, Spanish Language","Band, Chess, Choir, Dance, Health & Nutrition, National Honor Society, Peer Mediation, Recycling, Robotics, Spirit, Student Government/Ambassador Program, Theater, Spanish Club","Boys Varsity B Basketball, Cheerleading, Champs, Flag Football, Soccer",NA,NA,NA,"St. Albans","11,412",113,29,40.7067642,-73.7537962,"109 89 204 Street
Saint Albans, NY 11412
(40.7067642, -73.7537962)","QUEENS   ",27,"508",80.3,65.6,77.6,59,"1","1","1","1","0","0"
"389","29Q265","Q265","Excelsior Preparatory High School","458",NA,"Spanish","Calculus AB, English Literature and Composition, World History","After-school Enrichment Classes, Ambassador's Clubs, Brain Bee, Brothers and Sisters Groups, Men of Distinction, Cheerleading, College Fairs and Trips, Conflict Resolution, Digital Photography, Exemplary Women, Gateway Institute, Math Club, Mayor's Youth Leadership Council, National Honor Society, Peer Tutoring, Student Advisory Council, Studio Art, Portfolio Planning",NA,NA,"Arabic, Chinese (Mandarin), French, German, Korean",NA,"Springfield Gardens","11,413",113,29,40.6682589,-73.7568961,"143 10 Springfield Boulevard Springfield Gardens
NY 11413
(40.6682589, -73.7568961)","QUEENS   ",31,"330",67.8,43.6,76.7,41.7,"0","1","1","1","0","1"
"390","29Q272","Q272","George Washington Carver High School for the Sciences","485",NA,"Spanish","Calculus AB, Economics: Macro, Economics: Micro, English Language and Composition, English Literature and Composition, United States History","Carver Student Council, Culture, Extended Day, National Honor Society, Newspaper, Peer Mentorship Program, Peer Tutoring, PM School, Science, Senior Council, Young Men's Leadership Program, Young Women's Leadership Program",NA,NA,NA,NA,"Springfield Gardens","11,413",113,29,40.6682589,-73.7568961,"143 10 Springfield Boulevard Springfield Gardens
NY 11413
(40.6682589, -73.7568961)","QUEENS   ",31,"330",81.3,65,75.7,42,"0","1","1","1","0","0"
"391","29Q283","Q283","Preparatory Academy for Writers: A College Board School","477",NA,"Spanish","English Language and Composition, English Literature and Composition, Environmental Science, European History, Statistics","Journalism, Dance, Drama, Intramural Athletics, Literary Magazine, Student Government, Student Leadership",NA,NA,NA,NA,"Springfield Gardens","11,413",113,29,40.6682589,-73.7568961,"143 10 Springfield Boulevard Springfield Gardens
NY 11413
(40.6682589, -73.7568961)","QUEENS   ",31,"330",68.4,45,82.6,40.7,"0","1","1","1","0","0"
"392","29Q326","Q326","Cambria Heights Academy","247",NA,"French, Spanish","English Literature and Composition, Environmental Science, United States History, World History","Anti-Bias, Art, Ballroom Dance, Basketball, Dance, Game, Green Club, Journalism, Media, Music, Regents Prep, Robotics, Saturday School, Sound Production, Step Team, Student Government, Theatre, Track.","Basketball, Flag Football, Soccer, Track",NA,"English, French, Spanish",NA,"Hollis","11,423",103,29,40.7119429,-73.7709457,"188 04 91St Avenue
Hollis, NY 11423
(40.7119429, -73.7709457)","QUEENS   ",23,"480",NA,NA,NA,NA,"1","1","1","1","0","1"
"393","29Q327","Q327","Eagle Academy for Young Men III","252","All-Boys School",NA,NA,"Chess, Debate, Drumline, Guitar, Homework Assistance, Robotics, Violin","Intramural Basketball, Flag Football",NA,NA,"All-Boys School","St. Albans","11,434",113,29,40.6916864,-73.7790107,"171 10 Linden Boulevard
Jamaica, NY 11434
(40.6916864, -73.7790107)","QUEENS   ",27,"432",NA,NA,NA,NA,"1","0","0","1","0","0"
"394","29Q492","Q492","Mathematics, Science Research and Technology Magnet High School","442",NA,"Spanish","Biology","ARISTA National Honor Society, American Historical Society, Queensborough Community College, WISE Financial Literacy Program, Christian Students Club, Yearbook Club, UFO International (Talent Show), Student Government & Senior Council, Young Men's Alliance, Project Prize, Urban DNA Bar Code Project, Cheerleading, FDNY Explorers, Girls Cheerleading Squad, SAT Prep, Regents Prep, College Now, Haitian Club","Cheerleading, ""Hoop It Up"" Battle Week Intramurals","Biology, United States History, World History",NA,NA,"Cambria Heights","11,411",105,29,40.6978018,-73.7458189,"207 01 116Th Avenue Cambria Heights
NY 11411
(40.6978018, -73.7458189)","QUEENS   ",27,"53,401",74.6,45.5,77.4,56.3,"1","1","1","1","1","0"
"395","29Q498","Q498","Humanities & Arts Magnet High School","510",NA,"French, Spanish","Art History, English Language and Composition, European History, Government and Politics: United States, Studio Art: Drawing","“Words from Within” Poetry, Project Prize Queensborough Community College (QCC) Liberty Partnership, Arista, Band, Dance Ensemble, French, Glee Club, Gospel Choir, HAI Theater Company, Jazz Band, Marching Band, Newspaper, Photography, Portfolio Preparation, Rock Band, Student Government, Television Production and Editing, Theater Arts, Tutoring, Web Design, Yearbook",NA,NA,NA,NA,"Cambria Heights","11,411",105,29,40.6978018,-73.7458189,"207 01 116Th Avenue Cambria Heights
NY 11411
(40.6978018, -73.7458189)","QUEENS   ",27,"53,401",76.1,51.5,77.7,47.7,"0","1","1","1","0","0"
"396","30Q258","Q258","Energy Tech High School",NA,"CTE, New School",NA,NA,"Robotics, Computer and Media Technology, Designers and Builders, Art, Language and Culture, Community Service, Peer Mediation, Student Government, Yearbook, Dance/Step, and student-proposed clubs and activities.","Basketball, Volleyball, Track, and Soccer, as well as student-proposed clubs and intramural sports.",NA,NA,"CTE, New School","Long Island City","11,106",114,30,40.7564951,-73.9325837,"36 41 28th Street
Long Island City, NY 11106
(40.7564951, -73.9325837)","QUEENS   ",26,"51",NA,NA,NA,NA,"1","0","0","1","0","0"
"397","30Q286","Q286","The Young Women's Leadership School, Astoria","577","All-Girls School","Spanish",NA,"After-school Tutoring, Chorus, College Discovery Day, Creative Writing, Dance, Drama, Eco-Friendly Fashion Show, Girl Up, Guitar, Multicultural Club, Newsletter, Debate Team, Piano, Save the Manatees, School Newsletter, Spelling Bee, Spring Showcase, Step Up Drama, Summer Academy, Violin, Choir, Girls Who Code, SAYA-Academic, Leadership, MOUSE Squad, Tech Crew, Dance My Culture","Annual Field Day, Basketball, Row New York, Soccer, Track and Field, Volleyball",NA,NA,"All-Girls School","Astoria","11,102",114,30,40.7710421,-73.924241,"23 15 Newtown Avenue
Astoria, NY 11102
(40.7710421, -73.924241)","QUEENS   ",22,"69",NA,NA,NA,NA,"1","0","1","1","0","0"
